flight_operation_id,flightid,avbseats,status,route_id,weather_conditions,aircraftid,aircraft_name,totalseats,aircraft_status,manufacturer,departure_airport_code,departure_airport_name,departure_city,departure_country,departure_elevation,departure_is_international,arrival_airport_code,arrival_airport_name,arrival_city,arrival_country,arrival_elevation,arrival_is_international,departure_date,departure_month,departure_year,departure_time,departure_hours,departure_minutes,departure_meridiem,arrival_date,arrival_month,arrival_year,arrival_time,arrival_hours,arrival_minutes,arrival_meridiem,route_duration,distance,route_cost,booked_seats
1342,791,206,Scheduled,544,Good,71,Aircraft6,337,Active,Boeing,A196,Airport196,City196,Country196,3328,True,A66,Airport66,City66,Country66,3031,False,2024-04-17,4,2024,03:55:49.743248,3,55,AM,2024-04-17,4,2024,04:55:49.743248,4,55,AM,60,899.0,1798,131
1344,792,109,Scheduled,1071,Good,81,Aircraft21,277,Active,Boeing,A457,Airport457,City457,Country457,2769,True,A481,Airport481,City481,Country481,984,True,2024-04-16,4,2024,10:18:42.253379,10,18,AM,2024-04-16,4,2024,12:18:42.253379,12,18,PM,120,876.0,1752,168
1346,793,89,Delayed,1016,Good,73,Aircraft10,182,Active,Airbus,A418,Airport418,City418,Country418,3482,True,A321,Airport321,City321,Country321,4478,True,2024-03-15,3,2024,21:44:52.120395,21,44,PM,2024-03-15,3,2024,22:36:52.120395,22,36,PM,52,2646.407211028632,5293,93
1348,794,114,Scheduled,838,Bad,90,Aircraft25,238,Active,Boeing,A406,Airport406,City406,Country406,2325,True,A226,Airport226,City226,Country226,3358,False,2024-03-15,3,2024,18:38:43.737425,18,38,PM,2024-03-15,3,2024,19:38:43.737425,19,38,PM,60,1487.0,2974,124
1350,795,35,Delayed,794,Bad,81,Aircraft21,277,Active,Boeing,A58,Airport58,City58,Country58,1176,True,A77,Airport77,City77,Country77,2624,True,2024-04-08,4,2024,06:01:57.398404,6,1,AM,2024-04-08,4,2024,06:53:57.398404,6,53,AM,52,2646.407211028632,5293,242
1352,796,99,Scheduled,1026,Good,75,Aircraft13,144,Active,Airbus,A201,Airport201,City201,Country201,318,True,A125,Airport125,City125,Country125,90,True,2024-04-09,4,2024,17:55:41.869337,17,55,PM,2024-04-09,4,2024,17:59:41.869337,17,59,PM,4,2921.0,5842,45
1354,797,270,Scheduled,390,Bad,76,Aircraft15,276,Active,Airbus,A315,Airport315,City315,Country315,3824,False,A106,Airport106,City106,Country106,318,False,2024-05-28,5,2024,20:40:57.763797,20,40,PM,2024-05-28,5,2024,22:43:50.763797,22,43,PM,123,2646.407211028632,5293,6
1356,798,50,Scheduled,351,Bad,71,Aircraft6,337,Active,Boeing,A42,Airport42,City42,Country42,1063,False,A174,Airport174,City174,Country174,1660,True,2024-03-19,3,2024,23:07:15.632818,23,7,PM,2024-03-19,3,2024,23:16:15.632818,23,16,PM,9,3899.0,7798,287
1358,799,250,Delayed,617,Bad,71,Aircraft6,337,Active,Boeing,A405,Airport405,City405,Country405,4467,False,A179,Airport179,City179,Country179,1103,False,2024-04-02,4,2024,21:04:39.656214,21,4,PM,2024-04-02,4,2024,23:04:39.656214,23,4,PM,120,2026.0,4052,87
1360,800,112,Delayed,992,Bad,95,Aircraft41,124,Active,Boeing,A414,Airport414,City414,Country414,1855,True,A194,Airport194,City194,Country194,2651,True,2024-04-08,4,2024,20:50:33.635150,20,50,PM,2024-04-08,4,2024,22:50:33.635150,22,50,PM,120,4915.0,9830,12
1362,801,201,Scheduled,316,Bad,68,Aircraft3,354,Active,Airbus,A358,Airport358,City358,Country358,4132,True,A283,Airport283,City283,Country283,264,False,2024-04-19,4,2024,10:54:20.563307,10,54,AM,2024-04-19,4,2024,15:54:20.563307,15,54,PM,300,2314.0,4628,153
1364,802,234,Scheduled,166,Bad,71,Aircraft6,337,Active,Boeing,A287,Airport287,City287,Country287,1483,True,A456,Airport456,City456,Country456,3904,True,2024-03-09,3,2024,09:48:40.164930,9,48,AM,2024-03-09,3,2024,10:07:40.164930,10,7,AM,19,2646.407211028632,5293,103
1366,803,109,Scheduled,690,Bad,73,Aircraft10,182,Active,Airbus,A295,Airport295,City295,Country295,4921,True,A82,Airport82,City82,Country82,990,False,2024-04-06,4,2024,14:10:17.398368,14,10,PM,2024-04-06,4,2024,17:10:17.398368,17,10,PM,180,3440.0,6880,73
1368,804,109,Scheduled,716,Bad,80,Aircraft15,177,Active,Boeing,A53,Airport53,City53,Country53,2037,True,A353,Airport353,City353,Country353,2838,False,2024-03-20,3,2024,22:15:05.889086,22,15,PM,2024-03-20,3,2024,23:14:05.889086,23,14,PM,59,2257.0,4514,68
1370,805,109,Scheduled,172,Bad,85,Aircraft26,165,Active,Boeing,A384,Airport384,City384,Country384,2786,True,A473,Airport473,City473,Country473,2993,True,2024-03-05,3,2024,17:40:55.506446,17,40,PM,2024-03-05,3,2024,22:40:55.506446,22,40,PM,300,2187.0,4374,56
1372,806,237,Scheduled,421,Bad,82,Aircraft22,244,Active,Boeing,A289,Airport289,City289,Country289,3188,True,A412,Airport412,City412,Country412,1501,True,2024-04-04,4,2024,10:33:54.465417,10,33,AM,2024-04-04,4,2024,11:33:54.465417,11,33,AM,60,748.0,1496,7
1374,807,109,Scheduled,821,Bad,75,Aircraft13,144,Active,Airbus,A265,Airport265,City265,Country265,4729,True,A359,Airport359,City359,Country359,4604,False,2024-04-06,4,2024,04:50:08.549497,4,50,AM,2024-04-06,4,2024,09:50:08.549497,9,50,AM,300,2751.0,5502,35
1376,808,106,Delayed,505,Good,91,Aircraft36,248,Active,Airbus,A426,Airport426,City426,Country426,1859,True,A459,Airport459,City459,Country459,1662,True,2024-04-03,4,2024,15:30:33.773529,15,30,PM,2024-04-03,4,2024,16:54:33.773529,16,54,PM,84,377.0,754,142
1378,809,109,Scheduled,821,Bad,75,Aircraft13,144,Active,Airbus,A265,Airport265,City265,Country265,4729,True,A359,Airport359,City359,Country359,4604,False,2024-04-12,4,2024,03:52:31.316849,3,52,AM,2024-04-12,4,2024,08:52:31.316849,8,52,AM,300,2751.0,5502,35
1380,810,109,Delayed,114,Good,85,Aircraft26,165,Active,Boeing,A20,Airport20,City20,Country20,559,True,A408,Airport408,City408,Country408,2252,True,2024-03-07,3,2024,23:49:19.376502,23,49,PM,2024-03-08,3,2024,00:49:19.376502,0,49,AM,60,2371.0,4742,56
1382,811,102,Scheduled,566,Bad,95,Aircraft41,124,Active,Boeing,A93,Airport93,City93,Country93,1468,True,A83,Airport83,City83,Country83,1012,True,2024-03-18,3,2024,09:35:25.249984,9,35,AM,2024-03-18,3,2024,14:35:25.249984,14,35,PM,300,2202.0,4404,22
1384,812,109,Delayed,1069,Good,81,Aircraft21,277,Active,Boeing,A489,Airport489,City489,Country489,3785,True,A479,Airport479,City479,Country479,1478,False,2024-03-05,3,2024,13:14:08.329996,13,14,PM,2024-03-05,3,2024,14:14:08.329996,14,14,PM,60,2646.407211028632,5293,168
1386,813,73,Delayed,518,Bad,92,Aircraft38,257,Active,Boeing,A381,Airport381,City381,Country381,3509,True,A207,Airport207,City207,Country207,2382,True,2024-04-15,4,2024,01:34:21.003144,1,34,AM,2024-04-15,4,2024,06:34:21.003144,6,34,AM,300,3013.0,6026,184
1388,814,109,Delayed,957,Good,75,Aircraft13,144,Active,Airbus,A382,Airport382,City382,Country382,1304,True,A499,Airport499,City499,Country499,2485,True,2024-03-17,3,2024,08:08:52.334717,8,8,AM,2024-03-17,3,2024,08:52:52.334717,8,52,AM,44,3696.0,7392,35
1390,815,144,Scheduled,162,Bad,73,Aircraft10,182,Active,Airbus,A12,Airport12,City12,Country12,2522,False,A278,Airport278,City278,Country278,4746,True,2024-03-21,3,2024,00:45:15.656981,0,45,AM,2024-03-21,3,2024,01:37:15.656981,1,37,AM,52,4744.0,9488,38
1392,816,161,Scheduled,779,Bad,82,Aircraft22,244,Active,Boeing,A224,Airport224,City224,Country224,3378,True,A420,Airport420,City420,Country420,1505,True,2024-03-23,3,2024,09:04:32.134704,9,4,AM,2024-03-23,3,2024,10:17:32.134704,10,17,AM,73,983.0,1966,83
1394,817,151,Scheduled,959,Bad,73,Aircraft10,182,Active,Airbus,A249,Airport249,City249,Country249,2674,False,A431,Airport431,City431,Country431,3192,False,2024-03-11,3,2024,16:09:45.458176,16,9,PM,2024-03-11,3,2024,17:09:45.458176,17,9,PM,60,3953.0,7906,31
1396,818,119,Scheduled,188,Good,68,Aircraft3,354,Active,Airbus,A167,Airport167,City167,Country167,1352,True,A377,Airport377,City377,Country377,2499,False,2024-04-08,4,2024,02:50:45.412323,2,50,AM,2024-04-08,4,2024,03:21:45.412323,3,21,AM,31,2646.407211028632,5293,235
1398,819,109,Delayed,968,Good,82,Aircraft22,244,Active,Boeing,A148,Airport148,City148,Country148,971,False,A332,Airport332,City332,Country332,1476,True,2024-03-02,3,2024,08:11:01.972444,8,11,AM,2024-03-02,3,2024,12:11:01.972444,12,11,PM,240,3580.0,7160,135
1400,820,34,Scheduled,492,Good,75,Aircraft13,144,Active,Airbus,A156,Airport156,City156,Country156,3410,True,A169,Airport169,City169,Country169,2598,True,2024-03-04,3,2024,03:38:55.937404,3,38,AM,2024-03-04,3,2024,03:57:55.937404,3,57,AM,19,2646.407211028632,5293,110
1402,821,157,Scheduled,501,Bad,98,Aircraft33,201,Active,Airbus,A494,Airport494,City494,Country494,3063,False,A271,Airport271,City271,Country271,3241,True,2024-04-01,4,2024,10:09:26.981085,10,9,AM,2024-04-01,4,2024,11:07:26.981085,11,7,AM,58,1339.0,2678,44
1404,822,182,Scheduled,293,Good,98,Aircraft33,201,Active,Airbus,A466,Airport466,City466,Country466,1442,False,A49,Airport49,City49,Country49,4392,False,2024-03-20,3,2024,13:01:23.491805,13,1,PM,2024-03-20,3,2024,14:01:23.491805,14,1,PM,60,4870.0,9740,19
1406,823,109,Scheduled,554,Bad,68,Aircraft3,354,Active,Airbus,A242,Airport242,City242,Country242,298,False,A319,Airport319,City319,Country319,4415,True,2024-04-15,4,2024,07:53:15.210581,7,53,AM,2024-04-15,4,2024,07:56:15.210581,7,56,AM,3,2646.407211028632,5293,245
1408,824,43,Delayed,1050,Bad,82,Aircraft22,244,Active,Boeing,A437,Airport437,City437,Country437,1549,False,A74,Airport74,City74,Country74,4924,False,2024-04-18,4,2024,01:01:00.520076,1,1,AM,2024-04-18,4,2024,04:01:00.520076,4,1,AM,180,1951.0,3902,201
1410,825,109,Scheduled,213,Bad,75,Aircraft13,144,Active,Airbus,A57,Airport57,City57,Country57,2596,True,A275,Airport275,City275,Country275,3699,True,2024-04-09,4,2024,22:40:03.808195,22,40,PM,2024-04-10,4,2024,01:40:03.808195,1,40,AM,180,5084.0,10168,35
1412,826,210,Scheduled,865,Good,76,Aircraft15,276,Active,Airbus,A451,Airport451,City451,Country451,2084,True,A272,Airport272,City272,Country272,1378,False,2024-03-02,3,2024,02:46:22.244695,2,46,AM,2024-03-02,3,2024,04:46:22.244695,4,46,AM,120,1794.0,3588,66
1414,827,109,Scheduled,103,Bad,85,Aircraft26,165,Active,Boeing,A173,Airport173,City173,Country173,2056,True,A294,Airport294,City294,Country294,2211,True,2024-04-04,4,2024,02:49:56.542389,2,49,AM,2024-04-04,4,2024,03:49:56.542389,3,49,AM,60,4499.0,8998,56
1416,828,169,Scheduled,621,Good,82,Aircraft22,244,Active,Boeing,A64,Airport64,City64,Country64,3466,True,A214,Airport214,City214,Country214,442,True,2024-03-02,3,2024,14:56:52.631268,14,56,PM,2024-03-02,3,2024,16:56:52.631268,16,56,PM,120,2646.407211028632,5293,75
1418,829,326,Delayed,135,Good,68,Aircraft3,354,Active,Airbus,A456,Airport456,City456,Country456,3904,True,A265,Airport265,City265,Country265,4729,True,2024-04-17,4,2024,06:01:45.346476,6,1,AM,2024-04-17,4,2024,07:01:45.346476,7,1,AM,60,2446.0,4892,28
1420,830,52,Scheduled,565,Good,95,Aircraft41,124,Active,Boeing,A500,Airport500,City500,Country500,4248,True,A174,Airport174,City174,Country174,1660,True,2024-03-03,3,2024,00:44:58.819319,0,44,AM,2024-03-03,3,2024,01:18:58.819319,1,18,AM,34,860.0,1720,72
1422,831,138,Scheduled,709,Bad,92,Aircraft38,257,Active,Boeing,A7,Airport7,City7,Country7,3869,False,A212,Airport212,City212,Country212,1100,False,2024-03-22,3,2024,05:17:28.995834,5,17,AM,2024-03-22,3,2024,06:09:28.995834,6,9,AM,52,2646.407211028632,5293,119
1424,832,97,Scheduled,672,Bad,91,Aircraft36,248,Active,Airbus,A406,Airport406,City406,Country406,2325,True,A47,Airport47,City47,Country47,741,False,2024-04-05,4,2024,20:41:14.714491,20,41,PM,2024-04-06,4,2024,01:41:14.714491,1,41,AM,300,2646.407211028632,5293,151
1426,833,108,Scheduled,1030,Good,91,Aircraft36,248,Active,Airbus,A189,Airport189,City189,Country189,2390,True,A365,Airport365,City365,Country365,939,True,2024-03-20,3,2024,05:01:16.169342,5,1,AM,2024-03-20,3,2024,05:22:16.169342,5,22,AM,21,5074.0,10148,140
1428,834,109,Delayed,340,Good,80,Aircraft15,177,Active,Boeing,A497,Airport497,City497,Country497,3251,True,A240,Airport240,City240,Country240,1355,True,2024-03-25,3,2024,13:55:06.376236,13,55,PM,2024-03-25,3,2024,16:55:06.376236,16,55,PM,180,2646.407211028632,5293,68
1430,835,44,Scheduled,300,Good,80,Aircraft15,177,Active,Boeing,A345,Airport345,City345,Country345,1668,True,A162,Airport162,City162,Country162,2266,True,2024-03-06,3,2024,15:59:05.977912,15,59,PM,2024-03-06,3,2024,18:59:05.977912,18,59,PM,180,3959.0,7918,133
1432,836,109,Scheduled,180,Bad,82,Aircraft22,244,Active,Boeing,A113,Airport113,City113,Country113,2284,True,A185,Airport185,City185,Country185,1734,True,2024-03-04,3,2024,08:27:09.254221,8,27,AM,2024-03-04,3,2024,13:27:09.254221,13,27,PM,300,4804.0,9608,135
1434,837,87,Scheduled,171,Bad,75,Aircraft13,144,Active,Airbus,A176,Airport176,City176,Country176,4471,True,A350,Airport350,City350,Country350,1098,False,2024-04-01,4,2024,11:33:47.329301,11,33,AM,2024-04-01,4,2024,12:48:47.329301,12,48,PM,75,2790.0,5580,57
1436,838,109,Scheduled,508,Bad,73,Aircraft10,182,Active,Airbus,A159,Airport159,City159,Country159,3515,True,A287,Airport287,City287,Country287,1483,True,2024-04-10,4,2024,14:32:43.069524,14,32,PM,2024-04-10,4,2024,16:29:43.069524,16,29,PM,117,3044.0,6088,73
1438,839,109,Scheduled,839,Good,98,Aircraft33,201,Active,Airbus,A49,Airport49,City49,Country49,4392,False,A246,Airport246,City246,Country246,3595,True,2024-03-24,3,2024,04:33:20.592892,4,33,AM,2024-03-24,3,2024,05:11:20.592892,5,11,AM,38,2585.0,5170,92
1440,840,45,Scheduled,415,Bad,80,Aircraft15,177,Active,Boeing,A436,Airport436,City436,Country436,3491,False,A118,Airport118,City118,Country118,4073,False,2024-03-05,3,2024,22:06:29.589851,22,6,PM,2024-03-05,3,2024,23:06:29.589851,23,6,PM,60,3910.0,7820,132
1442,841,75,Scheduled,349,Bad,98,Aircraft33,201,Active,Airbus,A35,Airport35,City35,Country35,3508,False,A357,Airport357,City357,Country357,3625,False,2024-04-15,4,2024,22:19:06.632828,22,19,PM,2024-04-15,4,2024,23:19:06.632828,23,19,PM,60,2010.0,4020,126
1444,842,109,Scheduled,761,Good,68,Aircraft3,354,Active,Airbus,A49,Airport49,City49,Country49,4392,False,A311,Airport311,City311,Country311,4870,True,2024-03-10,3,2024,17:21:53.364509,17,21,PM,2024-03-10,3,2024,18:56:53.364509,18,56,PM,95,2646.407211028632,5293,245
1446,843,168,Scheduled,483,Bad,91,Aircraft36,248,Active,Airbus,A409,Airport409,City409,Country409,3490,True,A9,Airport9,City9,Country9,4107,False,2024-03-26,3,2024,05:12:54.153157,5,12,AM,2024-03-26,3,2024,05:23:54.153157,5,23,AM,11,4346.0,8692,80
1448,844,109,Scheduled,125,Bad,71,Aircraft6,337,Active,Boeing,A493,Airport493,City493,Country493,2058,True,A108,Airport108,City108,Country108,3204,True,2024-03-15,3,2024,11:32:33.331493,11,32,AM,2024-03-15,3,2024,11:53:33.331493,11,53,AM,21,3566.0,7132,228
1450,845,109,Scheduled,1055,Bad,76,Aircraft15,276,Active,Airbus,A170,Airport170,City170,Country170,3201,True,A144,Airport144,City144,Country144,3773,True,2024-04-20,4,2024,03:31:17.505138,3,31,AM,2024-04-20,4,2024,03:44:17.505138,3,44,AM,13,893.0,1786,167
1452,846,47,Scheduled,555,Bad,79,Aircraft18,207,Active,Boeing,A80,Airport80,City80,Country80,4791,True,A19,Airport19,City19,Country19,644,True,2024-03-10,3,2024,03:42:55.920244,3,42,AM,2024-03-10,3,2024,05:18:55.920244,5,18,AM,96,2646.407211028632,5293,160
1454,847,305,Scheduled,708,Good,68,Aircraft3,354,Active,Airbus,A480,Airport480,City480,Country480,3133,True,A189,Airport189,City189,Country189,2390,True,2024-03-05,3,2024,14:15:21.899598,14,15,PM,2024-03-05,3,2024,16:15:21.899598,16,15,PM,120,2362.0,4724,49
1456,848,109,Scheduled,194,Bad,77,Aircraft16,254,Active,Boeing,A424,Airport424,City424,Country424,1407,False,A381,Airport381,City381,Country381,3509,True,2024-03-11,3,2024,11:45:33.348188,11,45,AM,2024-03-11,3,2024,12:11:33.348188,12,11,PM,26,3084.0,6168,145
1458,849,10,Delayed,805,Bad,90,Aircraft25,238,Active,Boeing,A15,Airport15,City15,Country15,1673,True,A364,Airport364,City364,Country364,1613,False,2024-03-21,3,2024,17:49:02.464107,17,49,PM,2024-03-21,3,2024,21:49:02.464107,21,49,PM,240,286.0,572,228
1460,850,115,Delayed,522,Bad,95,Aircraft41,124,Active,Boeing,A138,Airport138,City138,Country138,3125,True,A366,Airport366,City366,Country366,1499,False,2024-03-11,3,2024,04:58:34.475134,4,58,AM,2024-03-11,3,2024,08:58:34.475134,8,58,AM,240,2646.407211028632,5293,9
1462,851,178,Scheduled,790,Good,73,Aircraft10,182,Active,Airbus,A158,Airport158,City158,Country158,2123,False,A486,Airport486,City486,Country486,4234,True,2024-03-13,3,2024,04:09:58.820735,4,9,AM,2024-03-13,3,2024,07:09:58.820735,7,9,AM,180,369.0,738,4
1464,852,109,Scheduled,621,Good,76,Aircraft15,276,Active,Airbus,A64,Airport64,City64,Country64,3466,True,A214,Airport214,City214,Country214,442,True,2024-04-13,4,2024,12:45:29.607650,12,45,PM,2024-04-13,4,2024,16:45:29.607650,16,45,PM,240,2646.407211028632,5293,167
1466,853,254,Scheduled,909,Good,92,Aircraft38,257,Active,Boeing,A246,Airport246,City246,Country246,3595,True,A77,Airport77,City77,Country77,2624,True,2024-03-25,3,2024,23:27:32.049746,23,27,PM,2024-03-25,3,2024,23:31:32.049746,23,31,PM,4,2646.407211028632,5293,3
1468,854,109,Delayed,936,Bad,73,Aircraft10,182,Active,Airbus,A55,Airport55,City55,Country55,77,False,A71,Airport71,City71,Country71,1639,True,2024-04-04,4,2024,14:27:10.080572,14,27,PM,2024-04-04,4,2024,16:27:10.080572,16,27,PM,120,4056.0,8112,73
1470,855,160,Delayed,282,Bad,73,Aircraft10,182,Active,Airbus,A340,Airport340,City340,Country340,3241,False,A321,Airport321,City321,Country321,4478,True,2024-03-04,3,2024,05:02:21.667520,5,2,AM,2024-03-04,3,2024,08:02:21.667520,8,2,AM,180,4454.0,8908,22
1472,856,201,Scheduled,812,Bad,82,Aircraft22,244,Active,Boeing,A475,Airport475,City475,Country475,3322,False,A464,Airport464,City464,Country464,1939,False,2024-04-06,4,2024,23:44:30.217017,23,44,PM,2024-04-07,4,2024,00:44:30.217017,0,44,AM,60,341.0,682,43
1474,857,109,Scheduled,1080,Bad,71,Aircraft6,337,Active,Boeing,A339,Airport339,City339,Country339,3561,True,A350,Airport350,City350,Country350,1098,False,2024-04-15,4,2024,22:23:11.015750,22,23,PM,2024-04-15,4,2024,23:23:11.015750,23,23,PM,60,2646.407211028632,5293,228
1476,858,109,Scheduled,354,Good,80,Aircraft15,177,Active,Boeing,A153,Airport153,City153,Country153,4385,False,A419,Airport419,City419,Country419,1149,True,2024-04-18,4,2024,06:19:32.150337,6,19,AM,2024-04-18,4,2024,07:16:32.150337,7,16,AM,57,2646.407211028632,5293,68
1478,859,109,Scheduled,336,Bad,91,Aircraft36,248,Active,Airbus,A20,Airport20,City20,Country20,559,True,A212,Airport212,City212,Country212,1100,False,2024-03-31,3,2024,02:40:04.145985,2,40,AM,2024-03-31,3,2024,03:40:04.145985,3,40,AM,60,2464.0,4928,139
1480,860,42,Scheduled,974,Good,95,Aircraft41,124,Active,Boeing,A232,Airport232,City232,Country232,2510,True,A154,Airport154,City154,Country154,3615,True,2024-03-12,3,2024,11:02:19.892177,11,2,AM,2024-03-12,3,2024,15:02:19.892177,15,2,PM,240,355.0,710,82
1482,861,109,Delayed,386,Bad,81,Aircraft21,277,Active,Boeing,A456,Airport456,City456,Country456,3904,True,A472,Airport472,City472,Country472,1821,False,2024-04-02,4,2024,14:54:40.904951,14,54,PM,2024-04-02,4,2024,15:43:40.904951,15,43,PM,49,2718.0,5436,168
1484,862,151,Scheduled,250,Bad,90,Aircraft25,238,Active,Boeing,A214,Airport214,City214,Country214,442,True,A168,Airport168,City168,Country168,1837,True,2024-04-10,4,2024,09:31:48.179294,9,31,AM,2024-04-10,4,2024,13:31:48.179294,13,31,PM,240,2646.407211028632,5293,87
1486,863,31,Delayed,862,Good,81,Aircraft21,277,Active,Boeing,A310,Airport310,City310,Country310,3585,False,A246,Airport246,City246,Country246,3595,True,2024-03-06,3,2024,19:10:37.736486,19,10,PM,2024-03-06,3,2024,20:02:37.736486,20,2,PM,52,495.0,990,246
1488,864,21,Scheduled,473,Bad,82,Aircraft22,244,Active,Boeing,A136,Airport136,City136,Country136,562,True,A447,Airport447,City447,Country447,1588,False,2024-04-13,4,2024,14:32:29.478658,14,32,PM,2024-04-13,4,2024,14:41:29.478658,14,41,PM,9,3808.0,7616,223
1490,865,270,Delayed,278,Good,76,Aircraft15,276,Active,Airbus,A115,Airport115,City115,Country115,3621,True,A336,Airport336,City336,Country336,4496,True,2024-03-11,3,2024,02:02:09.755527,2,2,AM,2024-03-11,3,2024,05:02:09.755527,5,2,AM,180,1350.0,2700,6
1492,866,137,Delayed,224,Good,98,Aircraft33,201,Active,Airbus,A7,Airport7,City7,Country7,3869,False,A291,Airport291,City291,Country291,2706,False,2024-04-04,4,2024,01:49:40.410083,1,49,AM,2024-04-04,4,2024,02:49:40.410083,2,49,AM,60,2646.407211028632,5293,64
1494,867,109,Scheduled,805,Bad,98,Aircraft33,201,Active,Airbus,A15,Airport15,City15,Country15,1673,True,A364,Airport364,City364,Country364,1613,False,2024-03-22,3,2024,04:42:20.363442,4,42,AM,2024-03-22,3,2024,04:54:20.363442,4,54,AM,12,286.0,572,92
1496,868,195,Delayed,120,Good,91,Aircraft36,248,Active,Airbus,A140,Airport140,City140,Country140,4341,False,A118,Airport118,City118,Country118,4073,False,2024-04-15,4,2024,14:19:43.369555,14,19,PM,2024-04-15,4,2024,17:19:43.369555,17,19,PM,180,2646.407211028632,5293,53
1498,869,109,Delayed,511,Bad,95,Aircraft41,124,Active,Boeing,A44,Airport44,City44,Country44,4682,False,A364,Airport364,City364,Country364,1613,False,2024-03-19,3,2024,22:56:58.414932,22,56,PM,2024-03-19,3,2024,23:37:58.414932,23,37,PM,41,2646.407211028632,5293,15
1500,870,109,Delayed,622,Bad,90,Aircraft25,238,Active,Boeing,A215,Airport215,City215,Country215,1342,False,A211,Airport211,City211,Country211,3247,True,2024-04-17,4,2024,07:36:00.706493,7,36,AM,2024-04-17,4,2024,07:47:00.706493,7,47,AM,11,4668.0,9336,129
1502,871,167,Scheduled,431,Good,77,Aircraft16,254,Active,Boeing,A372,Airport372,City372,Country372,2405,False,A491,Airport491,City491,Country491,710,True,2024-04-05,4,2024,11:41:42.283479,11,41,AM,2024-04-05,4,2024,13:41:42.283479,13,41,PM,120,2646.407211028632,5293,87
1504,872,48,Scheduled,147,Bad,95,Aircraft41,124,Active,Boeing,A361,Airport361,City361,Country361,471,True,A161,Airport161,City161,Country161,1769,False,2024-03-26,3,2024,10:36:38.004432,10,36,AM,2024-03-26,3,2024,11:36:38.004432,11,36,AM,60,1140.0,2280,76
